dist_road,dist_market,dist_border,dist_popcenter,dist_admhq,age,sex,denomination,total_cons_ann,nom_totcons_aeq,walls_material,roof_material,floor_material
3.8,12.8,300.7,12.8,0.3,18-30,Female,rural,58265.0390625,17497.009765625,Wood and mud,Corrugated iron sheet,Mud
3.8,12.8,300.7,12.8,0.3,0-17,Female,rural,58265.0390625,17497.009765625,Wood and mud,Corrugated iron sheet,Mud
3.8,12.8,300.7,12.8,0.3,0-17,Male,rural,58265.0390625,17497.009765625,Wood and mud,Corrugated iron sheet,Mud
3.8,12.8,300.7,12.8,0.3,0-17,Female,rural,58265.0390625,17497.009765625,Wood and mud,Corrugated iron sheet,Mud
3.8,12.8,300.7,12.8,0.3,31-50,Male,rural,112803.65625,20660.009765625,Wood and mud,Corrugated iron sheet,Mud
3.8,12.8,300.7,12.8,0.3,31-50,Female,rural,112803.65625,20660.009765625,Wood and mud,Corrugated iron sheet,Mud
3.8,12.8,300.7,12.8,0.3,18-30,Male,rural,112803.65625,20660.009765625,Wood and mud,Corrugated iron sheet,Mud
3.8,12.8,300.7,12.8,0.3,0-17,Female,rural,112803.65625,20660.009765625,Wood and mud,Corrugated iron sheet,Mud
3.8,12.8,300.7,12.8,0.3,0-17,Male,rural,112803.65625,20660.009765625,Wood and mud,Corrugated iron sheet,Mud
3.8,12.8,300.7,12.8,0.3,0-17,Female,rural,112803.65625,20660.009765625,Wood and mud,Corrugated iron sheet,Mud
3.8,12.8,300.7,12.8,0.3,51-65,Male,rural,85638.171875,19915.853515625,Wood and mud,Corrugated iron sheet,Mud
3.8,12.8,300.7,12.8,0.3,51-65,Female,rural,85638.171875,19915.853515625,Wood and mud,Corrugated iron sheet,Mud
3.8,12.8,300.7,12.8,0.3,31-50,Female,rural,85638.171875,19915.853515625,Wood and mud,Corrugated iron sheet,Mud
3.8,12.8,300.7,12.8,0.3,18-30,Female,rural,85638.171875,19915.853515625,Wood and mud,Corrugated iron sheet,Mud
3.8,12.8,300.7,12.8,0.3,18-30,Female,rural,85638.171875,19915.853515625,Wood and mud,Corrugated iron sheet,Mud
3.8,12.8,300.7,12.8,0.3,18-30,Male,rural,33496.0,10533.3330078125,Wood and mud,Other,Mud
3.8,12.8,300.7,12.8,0.3,18-30,Female,rural,33496.0,10533.3330078125,Wood and mud,Other,Mud
3.8,12.8,300.7,12.8,0.3,0-17,Female,rural,33496.0,10533.3330078125,Wood and mud,Other,Mud
3.8,12.8,300.7,12.8,0.3,0-17,Male,rural,33496.0,10533.3330078125,Wood and mud,Other,Mud
3.8,12.8,300.7,12.8,0.3,51-65,Female,rural,87886.0,33039.8515625,Wood and mud,Corrugated iron sheet,Mud
3.8,12.8,300.7,12.8,0.3,18-30,Female,rural,87886.0,33039.8515625,Wood and mud,Corrugated iron sheet,Mud
3.8,12.8,300.7,12.8,0.3,18-30,Male,rural,87886.0,33039.8515625,Wood and mud,Corrugated iron sheet,Mud
3.8,12.8,300.7,12.8,0.3,0-17,Female,rural,87886.0,33039.8515625,Wood and mud,Corrugated iron sheet,Mud
3.8,12.8,300.7,12.8,0.3,31-50,Male,rural,94677.2109375,26973.564453125,Wood and mud,Corrugated iron sheet,Mud
3.8,12.8,300.7,12.8,0.3,31-50,Female,rural,94677.2109375,26973.564453125,Wood and mud,Corrugated iron sheet,Mud
3.8,12.8,300.7,12.8,0.3,0-17,Male,rural,94677.2109375,26973.564453125,Wood and mud,Corrugated iron sheet,Mud
3.8,12.8,300.7,12.8,0.3,0-17,Female,rural,94677.2109375,26973.564453125,Wood and mud,Corrugated iron sheet,Mud
3.8,12.8,300.7,12.8,0.3,0-17,Male,rural,94677.2109375,26973.564453125,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,31-50,Male,urban,117313.6640625,25840.013671875,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,31-50,Female,urban,117313.6640625,25840.013671875,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,18-30,Male,urban,117313.6640625,25840.013671875,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,0-17,Male,urban,117313.6640625,25840.013671875,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,0-17,Male,urban,117313.6640625,25840.013671875,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,31-50,Female,urban,109078.3359375,19003.1953125,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,18-30,Female,urban,109078.3359375,19003.1953125,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,0-17,Male,urban,109078.3359375,19003.1953125,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,0-17,Male,urban,109078.3359375,19003.1953125,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,0-17,Male,urban,109078.3359375,19003.1953125,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,0-17,Male,urban,109078.3359375,19003.1953125,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,0-17,Female,urban,109078.3359375,19003.1953125,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,31-50,Male,urban,94530.0,94530.0,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,18-30,Female,urban,94530.0,94530.0,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,0-17,Male,urban,94530.0,94530.0,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,18-30,Male,urban,147775.34375,43463.3359375,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,18-30,Female,urban,147775.34375,43463.3359375,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,0-17,Male,urban,147775.34375,43463.3359375,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,51-65,Female,urban,147775.34375,43463.3359375,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,18-30,Male,urban,69790.0,28369.91796875,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,18-30,Female,urban,69790.0,28369.91796875,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,0-17,Female,urban,69790.0,28369.91796875,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,51-65,Female,urban,127970.0,23786.244140625,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,18-30,Male,urban,127970.0,23786.244140625,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,18-30,Female,urban,127970.0,23786.244140625,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,0-17,Male,urban,127970.0,23786.244140625,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,0-17,Male,urban,127970.0,23786.244140625,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,31-50,Male,urban,127970.0,23786.244140625,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,18-30,Male,urban,200530.21875,34455.3671875,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,31-50,Male,urban,200530.21875,34455.3671875,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,18-30,Male,urban,200530.21875,34455.3671875,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,0-17,Male,urban,200530.21875,34455.3671875,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,0-17,Female,urban,200530.21875,34455.3671875,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,0-17,Male,urban,200530.21875,34455.3671875,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,18-30,Male,urban,84641.625,39005.35546875,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,18-30,Female,urban,84641.625,39005.35546875,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,0-17,Female,urban,84641.625,39005.35546875,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,31-50,Female,urban,58898.0,31665.59375,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,18-30,Male,urban,58898.0,31665.59375,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,18-30,Female,urban,58898.0,31665.59375,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,51-65,Male,urban,646415.3125,127247.109375,Bricks,Corrugated iron sheet,Cement screed/Cement screed not applied
0.3,65.6,218.2,35.7,0.4,31-50,Female,urban,646415.3125,127247.109375,Bricks,Corrugated iron sheet,Cement screed/Cement screed not applied
0.3,65.6,218.2,35.7,0.4,31-50,Male,urban,646415.3125,127247.109375,Bricks,Corrugated iron sheet,Cement screed/Cement screed not applied
0.3,65.6,218.2,35.7,0.4,0-17,Male,urban,646415.3125,127247.109375,Bricks,Corrugated iron sheet,Cement screed/Cement screed not applied
0.3,65.6,218.2,35.7,0.4,18-30,Female,urban,646415.3125,127247.109375,Bricks,Corrugated iron sheet,Cement screed/Cement screed not applied
0.3,65.6,218.2,35.7,0.4,18-30,Female,urban,646415.3125,127247.109375,Bricks,Corrugated iron sheet,Cement screed/Cement screed not applied
0.3,65.6,218.2,35.7,0.4,0-17,Female,urban,646415.3125,127247.109375,Bricks,Corrugated iron sheet,Cement screed/Cement screed not applied
0.3,65.6,218.2,35.7,0.4,51-65,Female,urban,646415.3125,127247.109375,Bricks,Corrugated iron sheet,Cement screed/Cement screed not applied
0.3,65.6,218.2,35.7,0.4,51-65,Female,urban,110005.3359375,61800.75,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,18-30,Male,urban,110005.3359375,61800.75,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,31-50,Female,urban,110005.3359375,61800.75,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,18-30,Male,urban,149568.265625,68925.46875,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,18-30,Female,urban,149568.265625,68925.46875,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,0-17,Male,urban,149568.265625,68925.46875,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,31-50,Male,urban,113768.0,31867.787109375,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,31-50,Female,urban,113768.0,31867.787109375,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,0-17,Female,urban,113768.0,31867.787109375,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,0-17,Female,urban,113768.0,31867.787109375,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,0-17,Female,urban,113768.0,31867.787109375,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,0-17,Male,urban,113768.0,31867.787109375,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,0-17,Male,urban,113768.0,31867.787109375,Wood and mud,Corrugated iron sheet,Mud
0.3,65.6,218.2,35.7,0.4,51-65,Male,urban,34300.0,40833.3359375,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,18-30,Male,rural,33940.0,8570.70703125,Wood and mud,Thatch,Mud
5.0,58.1,239.7,52.1,0.4,18-30,Female,rural,33940.0,8570.70703125,Wood and mud,Thatch,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Female,rural,33940.0,8570.70703125,Wood and mud,Thatch,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Female,rural,33940.0,8570.70703125,Wood and mud,Thatch,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Female,rural,33940.0,8570.70703125,Wood and mud,Thatch,Mud
5.0,58.1,239.7,52.1,0.4,31-50,Male,rural,41508.62109375,7773.14990234375,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,31-50,Female,rural,41508.62109375,7773.14990234375,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,18-30,Female,rural,41508.62109375,7773.14990234375,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Female,rural,41508.62109375,7773.14990234375,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Female,rural,41508.62109375,7773.14990234375,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Male,rural,41508.62109375,7773.14990234375,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Male,rural,41508.62109375,7773.14990234375,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,18-30,Female,rural,41508.62109375,7773.14990234375,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,65+,Female,rural,33289.3203125,14105.64453125,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Female,rural,33289.3203125,14105.64453125,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Male,rural,33289.3203125,14105.64453125,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,31-50,Male,rural,49751.44140625,16807.919921875,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,18-30,Female,rural,49751.44140625,16807.919921875,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Female,rural,49751.44140625,16807.919921875,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Female,rural,49751.44140625,16807.919921875,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,31-50,Male,rural,64738.1953125,12401.9521484375,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,31-50,Female,rural,64738.1953125,12401.9521484375,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,18-30,Female,rural,64738.1953125,12401.9521484375,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Female,rural,64738.1953125,12401.9521484375,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Female,rural,64738.1953125,12401.9521484375,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Male,rural,64738.1953125,12401.9521484375,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Female,rural,64738.1953125,12401.9521484375,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,65+,Male,rural,88058.625,31449.509765625,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,51-65,Female,rural,88058.625,31449.509765625,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Female,rural,88058.625,31449.509765625,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,18-30,Male,rural,88058.625,31449.509765625,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,51-65,Female,rural,88058.625,31449.509765625,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,65+,Male,rural,37288.609375,23600.38671875,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,51-65,Female,rural,37288.609375,23600.38671875,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,18-30,Female,rural,37288.609375,23600.38671875,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Female,rural,37288.609375,23600.38671875,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,31-50,Male,rural,66152.1875,19342.744140625,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,18-30,Female,rural,66152.1875,19342.744140625,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Male,rural,66152.1875,19342.744140625,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Female,rural,66152.1875,19342.744140625,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Male,rural,66152.1875,19342.744140625,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,65+,Male,rural,78126.21875,15379.1767578125,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,31-50,Female,rural,78126.21875,15379.1767578125,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Male,rural,78126.21875,15379.1767578125,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,18-30,Female,rural,78126.21875,15379.1767578125,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Male,rural,78126.21875,15379.1767578125,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Male,rural,78126.21875,15379.1767578125,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Male,rural,78126.21875,15379.1767578125,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Male,rural,78126.21875,15379.1767578125,Wood and mud,Corrugated iron sheet,Mud
5.0,58.1,239.7,52.1,0.4,51-65,Male,rural,51174.6328125,6698.25048828125,Wood and thatch/Wood only,Thatch,Mud
5.0,58.1,239.7,52.1,0.4,31-50,Female,rural,51174.6328125,6698.25048828125,Wood and thatch/Wood only,Thatch,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Female,rural,51174.6328125,6698.25048828125,Wood and thatch/Wood only,Thatch,Mud
5.0,58.1,239.7,52.1,0.4,18-30,Female,rural,51174.6328125,6698.25048828125,Wood and thatch/Wood only,Thatch,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Female,rural,51174.6328125,6698.25048828125,Wood and thatch/Wood only,Thatch,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Female,rural,51174.6328125,6698.25048828125,Wood and thatch/Wood only,Thatch,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Male,rural,51174.6328125,6698.25048828125,Wood and thatch/Wood only,Thatch,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Female,rural,51174.6328125,6698.25048828125,Wood and thatch/Wood only,Thatch,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Female,rural,51174.6328125,6698.25048828125,Wood and thatch/Wood only,Thatch,Mud
5.0,58.1,239.7,52.1,0.4,0-17,Female,rural,51174.6328125,6698.25048828125,Wood and thatch/Wood only,Thatch,Mud
2.2,95.5,215.5,15.4,0.4,31-50,Male,rural,55554.5,16149.5634765625,Wood and mud,Corrugated iron sheet,Mud
2.2,95.5,215.5,15.4,0.4,31-50,Female,rural,55554.5,16149.5634765625,Wood and mud,Corrugated iron sheet,Mud
2.2,95.5,215.5,15.4,0.4,0-17,Male,rural,55554.5,16149.5634765625,Wood and mud,Corrugated iron sheet,Mud
2.2,95.5,215.5,15.4,0.4,0-17,Male,rural,55554.5,16149.5634765625,Wood and mud,Corrugated iron sheet,Mud
2.2,95.5,215.5,15.4,0.4,31-50,Male,rural,57630.3046875,32016.8359375,Wood and mud,Thatch,Mud
2.2,95.5,215.5,15.4,0.4,18-30,Female,rural,57630.3046875,32016.8359375,Wood and mud,Thatch,Mud
2.2,95.5,215.5,15.4,0.4,65+,Male,rural,65786.8046875,23835.798828125,Wood and mud,Corrugated iron sheet,Mud
2.2,95.5,215.5,15.4,0.4,51-65,Female,rural,65786.8046875,23835.798828125,Wood and mud,Corrugated iron sheet,Mud
2.2,95.5,215.5,15.4,0.4,18-30,Female,rural,65786.8046875,23835.798828125,Wood and mud,Corrugated iron sheet,Mud
2.2,95.5,215.5,15.4,0.4,18-30,Male,rural,65786.8046875,23835.798828125,Wood and mud,Corrugated iron sheet,Mud
2.2,95.5,215.5,15.4,0.4,0-17,Male,rural,65786.8046875,23835.798828125,Wood and mud,Corrugated iron sheet,Mud
2.2,95.5,215.5,15.4,0.4,65+,Female,rural,65786.8046875,23835.798828125,Wood and mud,Corrugated iron sheet,Mud
2.2,95.5,215.5,15.4,0.4,31-50,Male,rural,63050.1640625,29325.65625,Wood and mud,Thatch,Mud
2.2,95.5,215.5,15.4,0.4,31-50,Female,rural,63050.1640625,29325.65625,Wood and mud,Thatch,Mud
2.2,95.5,215.5,15.4,0.4,0-17,Male,rural,63050.1640625,29325.65625,Wood and mud,Thatch,Mud
2.2,95.5,215.5,15.4,0.4,0-17,Male,rural,63050.1640625,29325.65625,Wood and mud,Thatch,Mud
2.2,95.5,215.5,15.4,0.4,51-65,Male,rural,101854.3515625,21000.8984375,Wood and mud,Corrugated iron sheet,Mud
2.2,95.5,215.5,15.4,0.4,51-65,Female,rural,101854.3515625,21000.8984375,Wood and mud,Corrugated iron sheet,Mud
2.2,95.5,215.5,15.4,0.4,18-30,Female,rural,101854.3515625,21000.8984375,Wood and mud,Corrugated iron sheet,Mud
2.2,95.5,215.5,15.4,0.4,18-30,Male,rural,101854.3515625,21000.8984375,Wood and mud,Corrugated iron sheet,Mud
2.2,95.5,215.5,15.4,0.4,0-17,Female,rural,101854.3515625,21000.8984375,Wood and mud,Corrugated iron sheet,Mud
2.2,95.5,215.5,15.4,0.4,0-17,Male,rural,101854.3515625,21000.8984375,Wood and mud,Corrugated iron sheet,Mud
2.2,95.5,215.5,15.4,0.4,31-50,Male,rural,70168.296875,14993.2265625,Wood and mud,Corrugated iron sheet,Mud
2.2,95.5,215.5,15.4,0.4,31-50,Female,rural,70168.296875,14993.2265625,Wood and mud,Corrugated iron sheet,Mud
2.2,95.5,215.5,15.4,0.4,18-30,Male,rural,70168.296875,14993.2265625,Wood and mud,Corrugated iron sheet,Mud
2.2,95.5,215.5,15.4,0.4,0-17,Male,rural,70168.296875,14993.2265625,Wood and mud,Corrugated iron sheet,Mud
2.2,95.5,215.5,15.4,0.4,0-17,Male,rural,70168.296875,14993.2265625,Wood and mud,Corrugated iron sheet,Mud
2.2,95.5,215.5,15.4,0.4,65+,Male,rural,69347.671875,23912.9921875,Wood and mud,Thatch,Mud
2.2,95.5,215.5,15.4,0.4,31-50,Female,rural,69347.671875,23912.9921875,Wood and mud,Thatch,Mud
2.2,95.5,215.5,15.4,0.4,18-30,Male,rural,69347.671875,23912.9921875,Wood and mud,Thatch,Mud
2.2,95.5,215.5,15.4,0.4,18-30,Male,rural,69347.671875,23912.9921875,Wood and mud,Thatch,Mud
2.2,95.5,215.5,15.4,0.4,18-30,Female,rural,69347.671875,23912.9921875,Wood and mud,Thatch,Mud
2.2,95.5,215.5,15.4,0.4,18-30,Male,rural,72498.34375,31521.01953125,Wood and mud,Corrugated iron sheet,Mud
2.2,95.5,215.5,15.4,0.4,18-30,Female,rural,72498.34375,31521.01953125,Wood and mud,Corrugated iron sheet,Mud
2.2,95.5,215.5,15.4,0.4,0-17,Female,rural,72498.34375,31521.01953125,Wood and mud,Corrugated iron sheet,Mud
2.2,95.5,215.5,15.4,0.4,31-50,Male,rural,68252.46875,24551.248046875,Wood and mud,Corrugated iron sheet,Mud
2.2,95.5,215.5,15.4,0.4,31-50,Female,rural,68252.46875,24551.248046875,Wood and mud,Corrugated iron sheet,Mud
2.2,95.5,215.5,15.4,0.4,0-17,Male,rural,68252.46875,24551.248046875,Wood and mud,Corrugated iron sheet,Mud
2.2,95.5,215.5,15.4,0.4,51-65,Male,rural,126687.984375,27186.263671875,Wood and mud,Corrugated iron sheet,Mud
2.2,95.5,215.5,15.4,0.4,31-50,Female,rural,126687.984375,27186.263671875,Wood and mud,Corrugated iron sheet,Mud
2.2,95.5,215.5,15.4,0.4,18-30,Male,rural,126687.984375,27186.263671875,Wood and mud,Corrugated iron sheet,Mud
2.2,95.5,215.5,15.4,0.4,0-17,Male,rural,126687.984375,27186.263671875,Wood and mud,Corrugated iron sheet,Mud
2.2,95.5,215.5,15.4,0.4,65+,Female,rural,126687.984375,27186.263671875,Wood and mud,Corrugated iron sheet,Mud
6.7,60.1,383.8,54.8,0.2,51-65,Female,rural,18272.0,12515.068359375,Wood and mud,Thatch,Mud
6.7,60.1,383.8,54.8,0.2,0-17,Female,rural,18272.0,12515.068359375,Wood and mud,Thatch,Mud
6.7,60.1,383.8,54.8,0.2,0-17,Female,rural,18272.0,12515.068359375,Wood and mud,Thatch,Mud
6.7,60.1,383.8,54.8,0.2,65+,Male,rural,53706.2734375,17551.0703125,Wood and mud,Thatch,Mud
6.7,60.1,383.8,54.8,0.2,31-50,Female,rural,53706.2734375,17551.0703125,Wood and mud,Thatch,Mud
6.7,60.1,383.8,54.8,0.2,18-30,Female,rural,53706.2734375,17551.0703125,Wood and mud,Thatch,Mud
6.7,60.1,383.8,54.8,0.2,0-17,Female,rural,53706.2734375,17551.0703125,Wood and mud,Thatch,Mud
6.7,60.1,383.8,54.8,0.2,0-17,Female,rural,53706.2734375,17551.0703125,Wood and mud,Thatch,Mud
6.7,60.1,383.8,54.8,0.2,0-17,Male,rural,53706.2734375,17551.0703125,Wood and mud,Thatch,Mud
6.7,60.1,383.8,54.8,0.2,18-30,Male,rural,54652.1640625,15526.1826171875,Wood and mud,Corrugated iron sheet,Mud
6.7,60.1,383.8,54.8,0.2,51-65,Female,rural,54652.1640625,15526.1826171875,Wood and mud,Corrugated iron sheet,Mud
6.7,60.1,383.8,54.8,0.2,0-17,Male,rural,54652.1640625,15526.1826171875,Wood and mud,Corrugated iron sheet,Mud
6.7,60.1,383.8,54.8,0.2,0-17,Female,rural,54652.1640625,15526.1826171875,Wood and mud,Corrugated iron sheet,Mud
6.7,60.1,383.8,54.8,0.2,0-17,Male,rural,54652.1640625,15526.1826171875,Wood and mud,Corrugated iron sheet,Mud
6.7,60.1,383.8,54.8,0.2,31-50,Male,rural,228753.546875,31207.8515625,Wood and mud,Corrugated iron sheet,Mud
6.7,60.1,383.8,54.8,0.2,18-30,Female,rural,228753.546875,31207.8515625,Wood and mud,Corrugated iron sheet,Mud
6.7,60.1,383.8,54.8,0.2,0-17,Male,rural,228753.546875,31207.8515625,Wood and mud,Corrugated iron sheet,Mud
6.7,60.1,383.8,54.8,0.2,0-17,Female,rural,228753.546875,31207.8515625,Wood and mud,Corrugated iron sheet,Mud
